CBSA,CBSA Title,MSA_central_outlying,Year,NAME,zip_code,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,house_value_q1,house_value_median,house_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,flag_vuln_BDC_rpt,BP_rank,flag_bp_group,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,tbl_datetime
29980,"Lawrenceburg, TN",Central,2015,ZCTA5 38481,38481,1030,44.3,44.2,,2.54,2.32,3.06,43750,44375,,,544,14.8,50200,82100,124800,0.997087379,0,0.002912621,0,0,0,0,0,0.873280943,0.872906404,,0.070726916,0.070935961,,0.039292731,0.039408867,,1,0.640776699,0.359223301,0.039408867,0,0.074380165,0.217821782,0.114130435,0.128078818,0.240452617,0.066478076,0.022630835,0.524630542,0.22556391,0.011278195,0.223300971,0.137487636,0.137896825,,0.330434783,0.237864078,0.169950739,0.0591133,0.002463054,0.202912621,0.122330097,,,,,,,,,,,,,,,,,,,,,,,,,,1.876571429,1.850140845,,,21760,22615,,,,,,,,,,,,,,,,,,12/5/22 9:15
29980,"Lawrenceburg, TN",Central,2020,ZCTA5 38481,38481,1062,35.9,35.8,,2.57,2.63,2.27,37375,37829,,,519,33.7,58200,80600,148500,0.971751412,0,0,0.011299435,0,0,0.016949153,0.02165725,0.916585839,0.918326693,,0.062075655,0.061752988,,0.01842871,0.016932271,,1,0.865348399,0.134651601,0.060532688,0,0.571428571,0.11971831,0.168269231,0.213075061,0.173076923,0.088461538,0.047435897,0.435835351,0.17433414,0.031476998,0.169491525,0.139359699,0.127906977,,0.438888889,0.198681733,0.217917676,0.050847458,0.031476998,0.241054614,0.108286252,,,,,,,,,0.129,0.427,0.804,0.767,0.351,0.312,0.257,0.495,0.275,0.147,0.213,0.3,0.173,0.38,0.146,0.352,4.790906702,2.156521739,2.130640514,,,20760,17069,,0,0.727419355,2_Mod,-0.147515493,,-0.045955882,-0.018270402,0.497048406,0.084996243,0.001872063,-0.009989849,,0.279950311,0.280499669,,-0.045955882,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 38482,38482,1476,46.7,46.6,,2.24,2.24,2.21,49545,46905,,,670,38.3,76700,149500,220800,0.956639566,0,0,0,0,0,0.043360434,0,0.924931129,0.921469741,,0.019972452,0.020893372,,0,0,,1,0.800813008,0.199186992,0.046969697,0.097087379,0.473684211,0.217687075,0.227467811,0.272727273,0.154471545,0.1833785,0.037940379,0.46969697,0.216957606,0.027431421,0.238482385,0.140399174,0.146868251,,0.457386364,0.176229508,0.074242424,0.048484848,0.007575758,0.081967213,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,3.017458876,3.187293466,,,26800,20105,,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 38482,38482,1701,34,36.6,,2.84,2.91,2.04,61916,61764,,,1256,28.1,125500,198400,363800,0.960611405,0,0,0.005291005,0,0,0.03409759,0.039388595,0.896388396,0.897657213,,0.071640024,0.069050555,,0.024866785,0.025893958,,1,0.936507937,0.063492063,0,0,0.226415094,0.148255814,0.236453202,0.185,0.144952545,0.182053494,0.06557377,0.741666667,0.5,0.023333333,0.117577895,0.048206937,0.050183599,,0.29,0.079952969,0.02,0,0,0.057025279,0.058788948,,,,,,,,,0.15,0.376,0.77,0.744,0.431,0.367,0.233,0.605,0.28,0.118,0.161,0.252,0.169,0.391,0.116,0.327,2.225018539,3.204341366,3.212227187,,,50240,11524,,0,0.269354839,2_Mod,0.316789255,,0.874626866,0.327090301,-0.247269116,-0.087727273,-0.092192237,-0.096684652,,0.18688249,0.024933722,,0.874626866,12/5/22 9:15
29980,"Lawrenceburg, TN",Central,2015,ZCTA5 38483,38483,5704,40,40.3,56.5,2.6,2.6,2.61,44254,44254,,,559,24.8,73300,112600,182200,0.993338008,0.000701262,0,0,0,0,0.005960729,0.00911641,0.923623446,0.923640916,0.25,0.047779751,0.047925608,0.25,0.005150977,0.00518598,0,0.996669004,0.825681618,0.174318382,0.021967963,0.014522822,0.278947368,0.292896175,0.086516854,0.206407323,0.177513295,0.114712585,0.04937959,0.605491991,0.289396602,0.142940832,0.155680224,0.132538569,0.1306036,1,0.206313416,0.15743338,0.16979405,0.087871854,0.067276888,0.191269285,0.118162693,,,,,,,,,,,,,,,,,,,,,,,,,,2.544402766,2.544402766,,,22360,21894,,,,,,,,,,,,,,,,,,12/5/22 9:15
29980,"Lawrenceburg, TN",Central,2020,ZCTA5 38483,38483,5933,36.6,37,18.5,2.8,2.91,2.43,42155,42248,,,646,29.6,74300,134800,173400,0.954660374,0.008933086,0,0,0,0.013652452,0.022754087,0.032361369,0.937320493,0.93699115,1,0.012164217,0.010088496,0,0.005237371,0.005486726,0,0.996629024,0.800101471,0.199898529,0.036510194,0.037769784,0.312757202,0.368932039,0.064655172,0.255571361,0.178191489,0.121010638,0.031382979,0.576102418,0.273589379,0.035561878,0.139558402,0.13079809,0.122430742,0.075471698,0.412698413,0.185740772,0.115694642,0.044096728,0.022285443,0.29226361,0.128771279,,,,,,,,3,0.149,0.379,0.76,0.744,0.352,0.341,0.268,0.51,0.287,0.122,0.185,0.274,0.183,0.386,0.13,0.361,4.101587112,3.19772269,3.190683583,,,25840,16408,,0,0.286290323,2_Mod,-0.045329236,,0.155635063,0.197158082,0.033809833,0.049164038,-0.001740479,-0.008172859,-0.924528302,0.653319924,0.646280817,,0.155635063,12/5/22 9:15
99999,,Outlying,2015,ZCTA5 38485,38485,6616,46,46.2,23.9,2.34,2.39,2.15,29866,29825,,,461,26.4,44900,79300,136100,0.964026602,0.01783555,0.000906892,0.00120919,0,0.002116082,0.013905683,0.008010883,0.889895577,0.891633466,0.838983051,0.094748157,0.094661355,0.050847458,0.007371007,0.00749004,0,0.956166868,0.797186216,0.202813784,0.037009623,0.037199125,0.308724832,0.370873786,0.134758364,0.263138416,0.181799422,0.112051176,0.040239373,0.546262028,0.264785676,0.072707542,0.226571947,0.210584518,0.208001301,0.487179487,0.330409357,0.222747322,0.212805329,0.099555885,0.027757217,0.247637051,0.175015753,,,,,,,,,,,,,,,,,,,,,,,,,,2.655193196,2.658843252,,,18440,11385,,,,,,,,,,,,,,,,,,12/5/22 9:15
99999,,Outlying,2020,ZCTA5 38485,38485,6384,47.5,48.2,32.4,2.36,2.37,2.32,43839,40850,,60625,554,27.2,61400,106900,173300,0.934680451,0.031954887,0.000626566,0.008458647,0,0.003446115,0.020833333,0.01268797,0.889081456,0.888532884,0.946078431,0.052780841,0.055480607,0.029411765,0.01922168,0.014671164,0.014705882,0.944862155,0.733919098,0.266080902,0.097732604,0,0.365606936,0.130392157,0.089834515,0.180609851,0.192560175,0.173960613,0.067177243,0.517982799,0.194292416,0.051993745,0.244047619,0.14229053,0.131107206,0.676470588,0.396790664,0.191373327,0.154417514,0.07505864,0.035965598,0.223929929,0.123285407,,,,6,,,,3,0.134,0.418,0.792,0.748,0.351,0.333,0.256,0.534,0.272,0.139,0.202,0.295,0.172,0.373,0.139,0.337,5.701217292,2.438468031,2.616891065,,1.763298969,22160,18690,,0,0.64516129,2_Mod,0.369656329,,0.201735358,0.348045397,0.056882104,-0.082528565,-0.068293988,-0.076894095,0.189291101,-0.216725166,-0.041952187,,0.201735358,12/5/22 9:15
29980,"Lawrenceburg, TN",Central,2015,ZCTA5 38486,38486,857,49.4,49.3,,2.35,2.43,1.95,27202,27440,,,758,50,47000,95800,153200,0.995332555,0.004667445,0,0,0,0,0,0,0.953051643,0.952830189,1,0.004694836,0.004716981,0,0.042253521,0.04245283,0,1,0.861143524,0.138856476,0,0,0.475409836,0.589861751,0.103448276,0.454794521,0.172839506,0.067901235,0.026234568,0.580821918,0.285714286,0.019305019,0.158693116,0.18847539,0.189384801,0,0.279411765,0.179696616,0.167123288,0.117808219,0,0.242707118,0.178529755,,,,,,,,,,,,,,,,,,,,,,,,,,3.521799868,3.491253644,,,30320,-2880,,,,,,,,,,,,,,,,,,12/5/22 9:15
29980,"Lawrenceburg, TN",Central,2020,ZCTA5 38486,38486,1000,50.8,51.2,,2.19,2.59,1.34,41184,41645,,,,,67100,77600,133800,0.986,0,0,0,0,0,0.014,0,0.983,0.982758621,,0.009,0.009127789,,0,0,,1,0.807,0.193,0,0,0.097222222,0.496402878,0.121387283,0.228070175,0.232769831,0.11183355,0.026007802,0.524122807,0.186403509,0.087719298,0.298,0.113,0.10040568,,0.345637584,0.148,0.074561404,0,0,0.183,0.113,,,,,,,,,0.142,0.394,0.766,0.749,0.345,0.332,0.267,0.496,0.285,0.132,0.198,0.285,0.183,0.385,0.136,0.36,4.021923497,1.884226884,1.863368952,,,,,,0,0.42016129,2_Mod,0.517674927,,,-0.189979123,-0.378187614,-0.226724345,-0.07547539,-0.088979121,,-1.637572983,-1.627884692,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 38487,38487,1076,32.9,32.5,69.1,2.78,3.43,2.18,29201,,12000,,595,50,111600,171000,245100,0.799256506,0.111524164,0.081784387,0,0,0,0.007434944,0.016728625,1,1,1,0,0,0,0,0,0,1,0.592936803,0.407063197,0.036175711,0.09929078,0.487562189,0.0625,0.22972973,0.315245478,0.139817629,0.106382979,0.041033435,0.532299742,0.256227758,0.153024911,0.07527881,0.328996283,0.38255814,0.208333333,0.814814815,0.220260223,0.333333333,0.147286822,0.111111111,0.351301115,0.187732342,,,,,,,,,,,,,,,,,,,,,,,,,,5.855963837,,14.25,,23800,,-11800,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 38487,38487,978,53.4,54.8,35,2.71,2.76,2.38,48456,45972,,,859,17.2,87900,154200,372400,0.779141104,0.13394683,0,0.064417178,0,0,0.022494888,0,0.974437628,0.989501312,0.870229008,0.025562372,0.010498688,0.129770992,0,0,0,1,0.883435583,0.116564417,0,0,0.208333333,0,0.036437247,0.052631579,0.1918429,0.151057402,0.069486405,0.703601108,0.168975069,0.077562327,0.239263804,0.037832311,0.026246719,0.129770992,0.260683761,0.129856851,0.04432133,0.022160665,0.022160665,0.245398773,0.034764826,,,,,,,,,0.148,0.39,0.772,0.748,0.405,0.339,0.242,0.575,0.269,0.126,0.173,0.269,0.17,0.401,0.12,0.344,2.731666684,3.18226845,3.35421561,,,34360,11612,,0,0.375,2_Mod,,,0.443697479,-0.098245614,-0.279228856,-0.262613899,-0.291163972,-0.35631142,-0.078562341,-2.673695387,,,0.443697479,12/5/22 9:15
99999,,Outlying,2015,ZCTA5 38488,38488,2411,47.5,48.1,28.5,2.56,2.62,2.23,42500,43347,,,565,29.6,75900,119100,209300,0.919535462,0.019908752,0.00290336,0,0,0.024056408,0.033596018,0.049357113,0.920779759,0.953089761,0.395833333,0.041891331,0.033829499,0,0.022397345,0.01308074,0.520833333,0.990875156,0.868145668,0.131854332,0.052462527,0,0.404255319,0.411764706,0.047904192,0.280513919,0.182720374,0.203736135,0.088733217,0.609207709,0.264011799,0.026548673,0.127747822,0.147241808,0.132160577,0.875,0.305194805,0.235172128,0.049250535,0.017130621,0,0.138946495,0.104520946,,,,,,,,,,,,,,,,,,,,,,,,,,2.802352941,2.747594989,,,22600,20747,,,,,,,,,,,,,,,,,,12/5/22 9:15
99999,,Outlying,2020,ZCTA5 38488,38488,2228,51.1,51.5,,2.29,2.35,1.83,70729,72933,,,497,15.7,103300,184400,311200,0.959156194,0,0,0.017055655,0,0.018850987,0.004937163,0.026032316,0.942264321,0.948259643,,0.033829499,0.035277516,,0.0090212,0.009407338,,0.990125673,0.904351768,0.095648232,0.05492228,0.067264574,0.139130435,0.157427938,0.072681704,0.120207254,0.065113501,0.228793309,0.045400239,0.644559585,0.130569948,0.015544041,0.23967684,0.09599636,0.09492169,,0.217228464,0.173698384,0.098445596,0.052849741,0.015544041,0.129263914,0.064183124,,,,,,,,,0.148,0.375,0.77,0.746,0.389,0.339,0.227,0.567,0.266,0.12,0.167,0.255,0.167,0.371,0.12,0.339,3.391578123,2.607134273,2.528347936,,,19880,53053,,0,0.262903226,2_Mod,0.682538584,,-0.120353982,0.548278757,-0.265124884,-0.160306665,-0.051245448,-0.037238888,,-0.195218668,-0.219247053,,-0.120353982,12/5/22 9:15
18260,"Cookeville, TN",Central,2015,ZCTA5 38501,38501,38425,33.6,34.3,20.9,2.3,2.47,2.12,29522,29983,15024,35625,610,34.8,103000,150100,196600,0.926037736,0.030474951,0.001535459,0.014625895,0.000598569,0.003175016,0.023552375,0.068080677,0.84655973,0.859350982,0.607173356,0.097034614,0.090634785,0.20324509,0.015829464,0.01383433,0.069171648,0.983318152,0.544807326,0.455192674,0.060851064,0.023318043,0.507323077,0.323071076,0.075742736,0.368024316,0.148607711,0.242229323,0.090218699,0.385349544,0.207832287,0.159306162,0.141522446,0.317622081,0.308531348,0.611775529,0.323930506,0.143630866,0.126200608,0.054528875,0.030212766,0.218588143,0.170895228,,,,,,,,,,,,,,,,,,,,,,,,,,5.084343879,5.006170163,9.990681576,4.213333333,24400,5583,-9376,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Central,2020,ZCTA5 38501,38501,39013,35,35.3,29.7,2.29,2.45,2.12,41555,41736,,39577,711,32.9,114700,161900,244200,0.900879194,0.040114834,0.00310153,0.017686412,0,0.011637147,0.026580883,0.067695384,0.804275338,0.808087476,0.791693291,0.123116292,0.118470899,0.1514377,0.018068085,0.01842498,0.030670927,0.982928767,0.55827053,0.44172947,0.05492073,0.046185567,0.493862725,0.243991853,0.085056268,0.327011666,0.121133001,0.268256982,0.115119867,0.392342208,0.128926114,0.067544122,0.146720324,0.211446616,0.198800591,0.330452128,0.304309275,0.13170681,0.113072091,0.053006282,0.039605145,0.210538623,0.100501468,9,3,8,55,,,10,48,0.15,0.356,0.737,0.754,0.377,0.337,0.222,0.554,0.273,0.113,0.174,0.274,0.185,0.369,0.118,0.343,6.813581882,3.896041391,3.879145103,,4.090759785,28440,13296,,0,0.171774194,1_Low,0.391988794,,0.16557377,0.078614257,-0.013460351,-0.04101265,-0.106175464,-0.109730757,-0.281323401,-1.188302488,-1.127025061,,0.16557377,12/5/22 9:15
99999,,Outlying,2015,ZCTA5 38504,38504,1094,55.7,56.1,,2.53,2.51,2.78,37109,37109,,,,,79000,159500,219500,0.967093236,0,0,0,0,0.032906764,0,0.032906764,0.933272395,0.93100189,,0,0,,0,0,,1,0.931444241,0.068555759,0,0,0.777777778,0.156862745,0.264822134,0.258660508,0.377337734,0.133113311,0.01870187,0.810623557,0.094660194,0.033980583,0.226691042,0.143510055,0.148393195,,0,0.259597806,0.193995381,0.032332564,0.032332564,0.168190128,0.284277879,,,,,,,,,,,,,,,,,,,,,,,,,,4.298148697,4.298148697,,,,,,,,,,,,,,,,,,,,,,12/5/22 9:15
99999,,Outlying,2020,ZCTA5 38504,38504,670,51.5,51.5,,2.39,2.39,2.43,75164,75164,,,,,37400,,149200,1,0,0,0,0,0,0,0,0.949618321,0.949618321,,0,0,,0,0,,1,0.840298507,0.159701493,0,0,0,0.245614035,0,0.05,0.23255814,0.191413238,0.053667263,0.589285714,0.157142857,0,0.314925373,0.126865672,0.126865672,,0.099526066,0.059701493,0.071428571,0,0,0.049253731,0.134328358,,,,,,,,,0.136,0.42,0.795,0.753,0.344,0.33,0.262,0.513,0.273,0.142,0.2,0.274,0.175,0.373,0.138,0.347,4.908430045,,,,,,,,0,0.660483871,2_Mod,1.025492468,,,,-0.777777778,-0.208660508,-0.016644383,-0.021527523,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Central,2015,ZCTA5 38506,38506,27269,41.8,42.2,42.4,2.5,2.57,2.22,48089,48707,,54875,681,30.7,92200,149700,225000,0.961861454,0.012981774,0.001503539,0.007407679,0.000110015,0.004693975,0.011441564,0.02053614,0.917622253,0.916480726,0.903954802,0.043833691,0.044279449,0.096045198,0.010209366,0.010617835,0,0.985734717,0.814880952,0.185119048,0.027225423,0.005076142,0.422083704,0.361715481,0.107334047,0.286006319,0.150907354,0.246259153,0.079327178,0.571269281,0.293009041,0.094995543,0.179837911,0.158641173,0.155427822,0.49235474,0.21875,0.142209674,0.108437093,0.047853559,0.022858205,0.182703024,0.130878966,,,,,,,,,,,,,,,,,,,,,,,,,,3.11297802,3.073480198,,2.728018223,27240,21467,,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Central,2020,ZCTA5 38506,38506,28818,41.7,42,51.9,2.37,2.48,2.09,48661,48935,,,817,27.9,120400,168200,266900,0.955895621,0.005066278,0.002082032,0.007877021,0.004719273,0.002255535,0.02210424,0.0324797,0.832073415,0.848983188,0.294520548,0.106923104,0.094376331,0.164383562,0.016560599,0.01468321,0.48630137,0.986709695,0.752734306,0.247265694,0.037104978,0.001214575,0.397683398,0.225657203,0.099199173,0.233135996,0.111676901,0.301732315,0.118466377,0.498790961,0.19569749,0.088218127,0.188805608,0.133968254,0.126940235,0.25203252,0.310839635,0.147046428,0.086550488,0.047027433,0.031184858,0.205872024,0.058404158,,,,3,,,3,7,0.142,0.389,0.782,0.769,0.391,0.358,0.209,0.609,0.255,0.12,0.159,0.256,0.16,0.365,0.113,0.333,5.217673093,3.456566861,3.437212629,,,32680,16255,,0,0.367741935,2_Mod,0.004681052,,0.199706314,0.123580494,-0.024400307,-0.052870323,-0.024672919,-0.028487587,-0.24032222,0.343588841,0.363732431,,0.199706314,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2015,ZCTA5 38541,38541,1464,49.4,49.4,,2.47,2.54,1.8,33953,34459,,,561,17.3,51900,70800,167500,0.952185792,0,0,0.025273224,0,0,0.022540984,0.024590164,0.945592287,0.942836469,,0.054407713,0.057163531,,0,0,,1,0.931010929,0.068989071,0.045531197,0,0.142857143,0.46122449,0.095890411,0.251264755,0.21953405,0.08781362,0.008960573,0.745362563,0.184738956,0.048192771,0.262978142,0.089480874,0.078909613,,0.158441558,0.158469945,0.170320405,0.074198988,0.035413153,0.207650273,0.081284153,,,,,,,,,,,,,,,,,,,,,,,,,,2.085235473,2.05461563,,,22440,12019,,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2020,ZCTA5 38541,38541,1810,48.5,48.3,,2.26,2.19,2.6,34271,34063,,,746,35.7,56100,119400,214000,0.991712707,0,0,0,0.001657459,0,0.006629834,0.008287293,0.844170404,0.843414358,,0.144058296,0.145279819,,0,0,,1,0.819337017,0.180662983,0.046134663,0,0.388888889,0.369918699,0.213953488,0.289276808,0.187550525,0.118027486,0.016168149,0.487531172,0.168329177,0.150872818,0.250828729,0.207734807,0.209470752,,0.363436123,0.207296849,0.183291771,0.05361596,0.03117207,0.321171918,0.074626866,,,,,,,,,0.129,0.455,0.804,0.766,0.325,0.311,0.279,0.501,0.28,0.157,0.23,0.317,0.178,0.399,0.156,0.352,3.930071549,3.483995215,3.505269647,,,29840,4223,,0,0.92016129,3_High,-0.011491918,,0.329768271,0.686440678,0.246031746,0.038012052,0.118253932,0.130561139,,1.398759742,1.450654017,,0.329768271,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2015,ZCTA5 38542,38542,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2020,ZCTA5 38542,38542,16,,,,2,,2,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,,0,0,,0,0,,1,0,1,0,,0,,,0,0.5,0,0,1,0,0,1,0,0,,0,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.984856238,,,,,,,,0,,2_Mod,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2015,ZCTA5 38543,38543,587,49.9,49.7,,2.49,2.46,2.69,21667,25357,,,360,45,53100,87500,121500,0.901192504,0,0,0,0,0,0.098807496,0,0.873702422,0.880769231,,0.038062284,0.021153846,,0.088235294,0.098076923,,1,0.853492334,0.146507666,0.021186441,0,0.40625,0.672727273,0.248322148,0.368644068,0.37587007,0.013921114,0,0.661016949,0.123076923,0.092307692,0.158432709,0.437819421,0.396975425,,0.258064516,0.247018739,0.190677966,0.169491525,0.038135593,0.468483816,0.105621806,,,,,,,,,,,,,,,,,,,,,,,,,,4.038399409,3.450723666,,,14400,10957,,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2020,ZCTA5 38543,38543,339,59.8,59.8,,2.19,2.15,2.33,36806,36806,,,600,13.5,93500,145800,189400,1,0,0,0,0,0,0,0,0.973451327,0.973451327,,0.01179941,0.01179941,,0,0,,1,0.772861357,0.227138643,0,0,0,0.383561644,0.081632653,0.206451613,0.134482759,0.244827586,0.072413793,0.722580645,0.077419355,0.038709677,0.345132743,0.12979351,0.12979351,,0.076923077,0.212389381,0.161290323,0.04516129,0,0.17699115,0.032448378,,,,,,,,,0.127,0.458,0.803,0.768,0.33,0.312,0.27,0.518,0.275,0.155,0.225,0.312,0.174,0.391,0.153,0.352,3.13311067,3.961310656,3.961310656,,,24000,12806,,0,0.931451613,3_High,0.451512403,,0.666666667,0.666285714,-0.40625,-0.162192455,-0.30802591,-0.267181915,,-0.077088753,0.51058699,,0.666666667,12/5/22 9:15
18260,"Cookeville, TN",Central,2015,ZCTA5 38544,38544,6170,44.8,45.3,,2.39,2.38,2.42,32033,32019,,,644,31.2,76700,121300,172500,0.980551053,0,0,0.005024311,0,0,0.014424635,0.034846029,0.90345279,0.901518945,,0.076092293,0.077616425,,0.013745704,0.014021032,,1,0.764991896,0.235008104,0.030232558,0,0.404006678,0.446610956,0.136061947,0.327906977,0.182962463,0.143178242,0.043380535,0.548449612,0.238145416,0.125922023,0.201458671,0.176699659,0.174962791,,0.228479485,0.200648298,0.187209302,0.067829457,0.023643411,0.222852512,0.078119935,,,,,,,,,,,,,,,,,,,,,,,,,,3.786719945,3.788375652,,,25760,6259,,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Central,2020,ZCTA5 38544,38544,7450,37.6,38.8,30.9,2.76,2.78,2.68,43673,43231,,,697,26.1,95300,152800,202800,0.943892617,0.006711409,0.001879195,0.003087248,0,0.000939597,0.043489933,0.053557047,0.879134509,0.881529034,0.78,0.081174201,0.076597607,0.22,0.000413451,0.000437701,0,1,0.800671141,0.199328859,0.021111111,0,0.227027027,0.246097337,0.100378788,0.185185185,0.109477124,0.166870915,0.058619281,0.58037037,0.207407407,0.078148148,0.163355705,0.16280654,0.152557064,0.3,0.211996713,0.193079305,0.12,0.082592593,0.057407407,0.27575064,0.059781877,,,,,,,,,0.139,0.419,0.777,0.769,0.366,0.331,0.257,0.538,0.272,0.141,0.202,0.304,0.177,0.397,0.138,0.351,4.173305591,3.498729192,3.534500706,,,27880,15351,,0,0.652419355,2_Mod,0.350167088,,0.082298137,0.259686727,-0.176979651,-0.142721792,-0.01389312,-0.022405727,,-0.287990753,-0.253874946,,0.082298137,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2015,ZCTA5 38545,38545,1296,41.3,41.8,16.6,2.72,2.61,3.19,28816,28750,,,623,30.2,54700,89900,171400,0.967592593,0.019290123,0,0,0,0.010802469,0.002314815,0.040895062,0.962191358,0.961722488,0.96,0.024691358,0.025518341,0,0.002314815,0.001594896,0.04,0.989197531,0.778471139,0.221528861,0.031779661,0,0.382022472,0.641666667,0.057034221,0.266949153,0.311383929,0.114955357,0.029017857,0.533898305,0.172910663,0.115273775,0.1875,0.186427457,0.19227675,0,0.230452675,0.217628705,0.23940678,0.146186441,0.084745763,0.232449298,0.180967239,,,,,,,,,,,,,,,,,,,,,,,,,,3.119794559,3.126956522,,,24920,3830,,,,,,,,,,,,,,,,,,12/5/22 9:15
18260,"Cookeville, TN",Outlying,2020,ZCTA5 38545,38545,1625,43.1,45.2,16.5,2.25,2.36,1.84,34421,34329,,,525,17.7,64600,87000,194300,0.932307692,0.001846154,0,0,0,0.065230769,0.000615385,0.058461538,0.933538462,0.935973597,1,0.001846154,0.001980198,0,0.052307692,0.056105611,0,0.991384615,0.820608318,0.179391682,0.046025105,0,0.184713376,0.466981132,0.07183908,0.213389121,0.142269737,0.079769737,0.011513158,0.40167364,0.112970711,0.068340307,0.201846154,0.148989899,0.132978723,,0.454268293,0.227188082,0.10041841,0.039051604,0.008368201,0.292364991,0.144009932,,,,,,,,,0.146,0.398,0.757,0.748,0.357,0.334,0.267,0.547,0.277,0.129,0.191,0.283,0.181,0.386,0.132,0.354,2.925102928,2.5275268,2.534300446,,,21000,13329,,0,0.445967742,2_Mod,0.194052174,,-0.157303371,-0.032258065,-0.197309096,-0.053560031,-0.037437558,-0.059298026,,-0.592267758,-0.592656076,,-0.157303371,12/5/22 9:15
